,False,cmdty,d1,destination,dist,dist1,inout,nos,o1,o2,origin,rr,rr1,rr2,wt,wtpcr,commo_new
736,,2432158,,"SUN PRAIRIE, WI",,2570.2,Terminating,1.0,,,"RIDDLE, OR",wsor,UP,,94.2005,,"""26"""
737,,2432158,,"IRON RIDGE, WI",,940.3,Terminating,1.0,,,"RUCKS SPUR, AR",wsor,LNW,,91.6355,,"""26"""
738,,2432158,,"IRON RIDGE, WI",,1183.5,Terminating,1.0,,,"ZWOLLE, LA",wsor,KCS,,91.2365,,"""26"""
739,,2439120,,"SUN PRAIRIE, WI",,1609.5,Terminating,7.0,,,"GOLDEN, BC",wsor,CPRS,,81.0447142857,,"""26"""
740,,2439120,,"SUN PRAIRIE, WI",,1609.5,Terminating,12.0,,,"GOLDEN, BC",wsor,CPRS,,72.2437142857,,"""26"""
741,,2439120,,"SUN PRAIRIE, WI",,1609.5,Terminating,2.0,,,"GOLDEN, BC",wsor,CPRS,,84.142,,"""26"""
742,,2439120,,"ELKHORN, WI",,1327.5,Terminating,1.0,,,"NEW LIMERICK, ME",wsor,CMQ,,96.9965,,"""26"""
743,,2439120,,"MARSHALL, WI",,1444.2,Terminating,2.0,,,"NEW LIMERICK, ME",wsor,CMQ,,96.179,,"""26"""
744,,2439120,,"SUN PRAIRIE, WI",,1436.1,Terminating,16.0,,,"NEW LIMERICK, ME",wsor,CMQ,,94.993,,"""26"""
745,,2439120,,"SUN PRAIRIE, WI",,1526.7,Terminating,1.0,,,"NEW LIMERICK, ME",wsor,MNR,,97.263,,"""26"""
746,,2439120,,"MADISON, WI",,2559.4,Terminating,57.0,,,"RIDDLE, OR",wsor,UP,,66.9657894737,,"""26"""
747,,2439120,,"MARSHALL, WI",,1302.7,Terminating,2.0,,,"ST PRIME, PQ",wsor,CN,,64.1515,,"""26"""
748,,2439120,,"SUN PRAIRIE, WI",,1294.6,Terminating,59.0,,,"ST PRIME, PQ",wsor,CN,,61.8247301587,,"""26"""
749,,2499110,,"ELKHORN, WI",,645.3,Terminating,5.0,,,"BARWICK, ON",wsor,CN,,94.9088,,"""26"""
750,,2499110,,"MADISON, WI",,980.9,Terminating,2.0,,,"BROKEN BOW, OK",wsor,DQE,,81.475,,"""26"""
752,,2499110,,"SUN PRAIRIE, WI",,2370.0,Terminating,5.0,,,"FORT ST JOHN, BC",wsor,CN,,91.5918,,"""26"""
753,,2499110,,"MADISON, WI",,2122.4,Terminating,1.0,,,"HIGH LEVEL, AB",wsor,CN,,99.8785,,"""26"""
754,,2499110,,"ELKHORN, WI",,1775.6,Terminating,2.0,,,"MITSUE, AB",wsor,CN,,95.20625,,"""26"""
755,,2499110,,"ELKHORN, WI",,837.6,Terminating,2.0,,,"NORTHWOOD SPUR, MN",wsor,BNSF,,89.46,,"""26"""
756,,2499110,,"MIDDLETON, WI",,1106.8,Terminating,1.0,,,"OAKDALE, LA",wsor,UP,,107.815,,"""26"""
757,,2499110,,"EDGERTON, WI",,291.4,Terminating,24.0,,,"SAGOLA, MI",wsor,ELS,,71.5114791667,,"""26"""
758,,2499110,,"ELKHORN, WI",,320.5,Terminating,7.0,,,"SAGOLA, MI",wsor,ELS,,70.3533571429,,"""26"""
759,,2499110,,"MADISON, WI",,317.4,Terminating,2.0,,,"SAGOLA, MI",wsor,ELS,,72.659,,"""26"""
760,,2499110,,"MARSHALL, WI",,336.3,Terminating,19.0,,,"SAGOLA, MI",wsor,ELS,,79.3978421053,,"""26"""
761,,2499110,,"MIDDLETON, WI",,323.5,Terminating,18.0,,,"SAGOLA, MI",wsor,ELS,,69.6754,,"""26"""
762,,2499610,,"MADISON, WI",,2541.7,Terminating,1.0,,,"DILLARD, OR",wsor,UP,,93.25,,"""26"""
763,,2499610,,"SUN PRAIRIE, WI",,2552.5,Terminating,6.0,,,"DILLARD, OR",wsor,UP,,86.4819166667,,"""26"""
764,,2499610,,"SUN PRAIRIE, WI",,1536.9,Terminating,8.0,,,"MISSOULA, MT",wsor,BNSF,,92.47775,,"""26"""
765,,2499610,,"SUN PRAIRIE, WI",,1536.9,Terminating,2.0,,,"MISSOULA, MT",wsor,BNSF,,92.485,,"""26"""
766,,2499755,,"IRON RIDGE, WI",,2323.4,Terminating,1.0,,,"WEST OROVILLE, CA",wsor,UP,,101.0,,"""26"""
767,,2621110,,"BARABOO, WI",,1183.0,Terminating,2.0,,,"CAP DE LA MADEL, PQ",wsor,CPRS,,80.9445,,"""27"""
768,,2621110,,"HARTFORD, WI",,1057.6,Terminating,1.0,,,"CAP DE LA MADEL, PQ",wsor,CPRS,,82.4305,,"""27"""
769,,2621110,,"BARABOO, WI",,1183.0,Terminating,27.0,,,"CAP DE LA MADEL, PQ",wsor,CPRS,,85.8077962963,,"""27"""
770,,2621110,,"HARTFORD, WI",,1057.6,Terminating,4.0,,,"CAP DE LA MADEL, PQ",wsor,CPRS,,78.44525,,"""27"""
771,,2621110,,"HARTFORD, WI",,2394.6,Terminating,1.0,,,"COLUMBIA JUNCTI, WA",wsor,CLC,,86.865,,"""27"""
772,,2621110,,"MENDOTA, WI",,2125.6,Terminating,1.0,,,"COLUMBIA JUNCTI, WA",wsor,CLC,,85.154,,"""27"""
773,,2621110,,"BARABOO, WI",,2157.2,Terminating,2.0,,,"COLUMBIA JUNCTI, WA",wsor,CLC,,90.3665,,"""27"""
774,,2621110,,"HARTFORD, WI",,2394.6,Terminating,5.0,,,"COLUMBIA JUNCTI, WA",wsor,CLC,,84.6481428571,,"""27"""
775,,2621110,,"MENDOTA, WI",,2125.6,Terminating,3.0,,,"COLUMBIA JUNCTI, WA",wsor,CLC,,90.1156666667,,"""27"""
776,,2621115,,"MADISON, WI",,0.0,Terminating,9.0,,,"MADISON, WI",wsor,CPRS,,62.7914444444,,"""27"""
777,,2621115,,"HARTFORD, WI",,1662.8,Terminating,31.0,,,"SAINT JOHN, NB",wsor,CN,,69.9393870968,,"""27"""
778,,2621115,,"MADISON, WI",,1722.1,Terminating,43.0,,,"WHITECOURT, AB",wsor,CN,,89.9800465116,,"""27"""
779,,2621216,,"BARABOO, WI",,853.3,Terminating,1.0,,,"CALHOUN, TN",wsor,NS,,88.9915,,"""27"""
780,,2621216,,"HARTFORD, WI",,856.5,Terminating,3.0,,,"CALHOUN, TN",wsor,NS,,86.3456666667,,"""27"""
782,,2621216,,"HARTFORD, WI",,1159.9,Terminating,7.0,,,"CATAWBA, SC",wsor,CSXT,,83.5602857143,,"""27"""
783,,2621216,,"BARABOO, WI",,1140.0,Terminating,31.0,,,"CATAWBA, SC",wsor,NS,,86.3910857143,,"""27"""
784,,2621216,,"HARTFORD, WI",,1143.2,Terminating,20.0,,,"CATAWBA, SC",wsor,NS,,85.466525,,"""27"""
785,,2621216,,"HARTFORD, WI",,2263.2,Terminating,51.0,,,"NEW WESTMINSTER, BC",wsor,CN,,76.3190196078,,"""27"""
786,,2621216,,"BARABOO, WI",,1321.7,Terminating,9.0,,,"SAGUENAY POWER, PQ",wsor,CN,,64.111,,"""27"""
787,,2621216,,"HARTFORD, WI",,1293.4,Terminating,7.0,,,"SAGUENAY POWER, PQ",wsor,CN,,63.0021428571,,"""27"""
788,,2621216,,"BARABOO, WI",,1691.1,Terminating,58.0,,,"SAINT JOHN, NB",wsor,CN,,85.01875,,"""27"""
789,,2621216,,"HARTFORD, WI",,1662.8,Terminating,135.0,,,"SAINT JOHN, NB",wsor,CN,,89.4085333333,,"""27"""
790,,2621216,,"BARABOO, WI",,1691.1,Terminating,1.0,,,"SAINT JOHN, NB",wsor,NBSR,,90.879,,"""27"""
791,,2621345,,"BARABOO, WI",,283.8,Terminating,9.0,,,"BIRON, WI",wsor,CN,,84.917,,"""27"""
792,,2621345,,"HARTFORD, WI",,150.0,Terminating,153.0,,,"BIRON, WI",wsor,CN,,96.2283986928,,"""27"""
794,,2621345,,"BARABOO, WI",,308.6,Terminating,1.0,,,"CHAMPAIGN, IL",wsor,CN,,59.5455,,"""27"""
795,,2621345,,"BARABOO, WI",,484.8,Terminating,16.0,,,"DULUTH, MN",wsor,BNSF,,90.178125,,"""27"""
796,,2621345,,"HARTFORD, WI",,354.8,Terminating,54.0,,,"DULUTH, MN",wsor,BNSF,,89.9764051724,,"""27"""
797,,2621345,,"BARABOO, WI",,487.4,Terminating,1.0,,,"DULUTH, MN",wsor,CN,,95.731,,"""27"""
798,,2621345,,"HARTFORD, WI",,353.6,Terminating,82.0,,,"DULUTH, MN",wsor,CN,,92.7411,,"""27"""
799,,2621345,,"BARABOO, WI",,468.4,Terminating,1.0,,,"DULUTH, MN",wsor,UP,,94.6075,,"""27"""
800,,2621345,,"HARTFORD, WI",,354.8,Terminating,6.0,,,"DULUTH, MN",wsor,UP,,95.7988333333,,"""27"""
801,,2621345,,"BARABOO, WI",,562.4,Terminating,2.0,,,"GRAND RAPIDS, MN",wsor,BNSF,,89.2475,,"""27"""
802,,2621345,,"HARTFORD, WI",,450.0,Terminating,77.0,,,"GRAND RAPIDS, MN",wsor,BNSF,,90.2322012987,,"""27"""
803,,2621345,,"BARABOO, WI",,238.5,Terminating,55.0,,,"GREEN BAY, WI",wsor,CN,,88.5061363636,,"""27"""
804,,2621345,,"HARTFORD, WI",,104.7,Terminating,22.0,,,"GREEN BAY, WI",wsor,CN,,81.0111136364,,"""27"""
805,,2621345,,"BARABOO, WI",,356.6,Terminating,75.0,,,"GROOS, MI",wsor,CN,,87.5821866667,,"""27"""
806,,2621345,,"HARTFORD, WI",,222.8,Terminating,91.0,,,"GROOS, MI",wsor,CN,,86.2653333333,,"""27"""
807,,2621345,,"MADISON, WI",,320.0,Terminating,17.0,,,"GROOS, MI",wsor,CN,,86.7401764706,,"""27"""
808,,2621345,,"HARTFORD, WI",,1262.9,Terminating,6.0,,,"JACKSONVILLE, FL",wsor,CSXT,,90.5385,,"""27"""
809,,2621345,,"BARABOO, WI",,212.1,Terminating,1.0,,,"KIRK YARD, IN",wsor,CN,,59.8785,,"""27"""
810,,2621345,,"HARTFORD, WI",,222.2,Terminating,1.0,,,"LARCH, MI",wsor,CN,,63.649,,"""27"""
811,,2621345,,"MADISON, WI",,319.4,Terminating,1.0,,,"LARCH, MI",wsor,CN,,75.2235,,"""27"""
812,,2621345,,"HARTFORD, WI",,823.6,Terminating,11.0,,,"LUKE, MD",wsor,CSXT,,73.5061363636,,"""27"""
813,,2621345,,"BEAVER DAM, WI",,1753.6,Terminating,1.0,,,"MADAWASKA, ME",wsor,ST,,86.4085,,"""27"""
814,,2621345,,"HARTFORD, WI",,2263.2,Terminating,36.0,,,"NEW WESTMINSTER, BC",wsor,CN,,86.2299583333,,"""27"""
815,,2621345,,"MADISON, WI",,2360.4,Terminating,9.0,,,"NEW WESTMINSTER, BC",wsor,CN,,94.2387222222,,"""27"""
816,,2621345,,"BARABOO, WI",,2101.2,Terminating,13.0,,,"NEW WESTMINSTER, BC",wsor,SRY,,82.9635,,"""27"""
817,,2621345,,"BARABOO, WI",,1008.7,Terminating,2.0,,,"PINE BLUFF, AR",wsor,BNSF,,65.892,,"""27"""
818,,2621345,,"BARABOO, WI",,854.8,Terminating,2.0,,,"PINE BLUFF, AR",wsor,UP,,76.7765,,"""27"""
819,,2621345,,"HARTFORD, WI",,813.2,Terminating,64.0,,,"PINE BLUFF, AR",wsor,UP,,97.8983181818,,"""27"""
820,,2621345,,"BARABOO, WI",,353.8,Terminating,10.0,,,"QUINNESEC, MI",wsor,CN,,95.87615,,"""27"""
821,,2621345,,"HARTFORD, WI",,220.0,Terminating,58.0,,,"QUINNESEC, MI",wsor,CN,,100.513833333,,"""27"""
822,,2621345,,"HARTFORD, WI",,1364.9,Terminating,2.0,,,"RILEYS, ME",wsor,ST,,70.32225,,"""27"""
823,,2621345,,"HARTFORD, WI",,1364.9,Terminating,4.0,,,"RILEYS, ME",wsor,ST,,82.3225,,"""27"""
824,,2621345,,"HARTFORD, WI",,1385.5,Terminating,23.0,,,"RUMFORD, ME",wsor,ST,,84.8234130435,,"""27"""
825,,2621345,,"BARABOO, WI",,1382.3,Terminating,5.0,,,"RUMFORD, ME",wsor,ST,,69.5622142857,,"""27"""
826,,2621345,,"HARTFORD, WI",,1385.5,Terminating,38.0,,,"RUMFORD, ME",wsor,ST,,85.7057236842,,"""27"""
827,,2621345,,"BARABOO, WI",,1130.7,Terminating,172.0,,,"SHAWINIGAN, PQ",wsor,CN,,83.8813052326,,"""27"""
828,,2621345,,"HARTFORD, WI",,1102.4,Terminating,32.0,,,"SHAWINIGAN, PQ",wsor,CN,,80.1360294118,,"""27"""
829,,2621345,,"BARABOO, WI",,1863.1,Terminating,1.0,,,"TUPPER, NS",wsor,CBNS,,96.699,,"""27"""
830,,2621345,,"HARTFORD, WI",,1834.8,Terminating,28.0,,,"TUPPER, NS",wsor,CBNS,,92.3949821429,,"""27"""
831,,2621345,,"BARABOO, WI",,289.5,Terminating,9.0,,,"WISCONSIN RAPID, WI",wsor,CN,,87.9736111111,,"""27"""
832,,2621345,,"HARTFORD, WI",,155.7,Terminating,42.0,,,"WISCONSIN RAPID, WI",wsor,CN,,95.1592840909,,"""27"""
833,,2621345,,"PINE BLUFF, AR",,789.0,Originating,1.0,,,"HARTFORD, WI",wsor,,GRANV,103.7055,,"""27"""
834,,2631117,,"GERMANTOWN, WI",,1113.0,Terminating,15.0,,,"ADVANCE, LA",wsor,KCS,,81.7444333333,,"""27"""
835,,2631117,,"HARTFORD, WI",,941.1,Terminating,48.0,,,"AUTAUGA CREEK, AL",wsor,CSXT,,75.2313,,"""27"""
836,,2631117,,"GERMANTOWN, WI",,315.7,Terminating,26.0,,,"CEDAR RAPIDS, IA",wsor,CIC,,68.8005862069,,"""27"""
837,,2631117,,"HARTFORD, WI",,187.0,Terminating,1.0,,,"CICERO, IL",wsor,CSXT,,53.253,,"""27"""
838,,2631117,,"GERMANTOWN, WI",,1108.5,Terminating,7.0,,,"EAST DUBLIN, GA",wsor,GC,,65.2942142857,,"""27"""
839,,2631117,,"GERMANTOWN, WI",,1080.1,Terminating,6.0,,,"HOPEWELL, VA",wsor,CSXT,,62.4205833333,,"""27"""
840,,2631117,,"GERMANTOWN, WI",,1143.2,Terminating,57.0,,,"HOPEWELL, VA",wsor,NS,,65.4845,,"""27"""
841,,2631117,,"GERMANTOWN, WI",,1186.4,Terminating,7.0,,,"LA TUQUE, PQ",wsor,CN,,69.707,,"""27"""
842,,2631117,,"BEAVER DAM, WI",,2349.1,Terminating,7.0,,,"LEWISTON, ID",wsor,UP,,85.2081428571,,"""27"""
843,,2631117,,"HARTFORD, WI",,738.2,Terminating,36.0,,,"NIAGARA FALLS, NY",wsor,CSXT,,58.023702381,,"""27"""
844,,2631117,,"GERMANTOWN, WI",,1130.0,Terminating,8.0,,,"PANAMA CITY, FL",wsor,BAYL,,64.722,,"""27"""
845,,2631117,,"GERMANTOWN, WI",,794.2,Terminating,43.0,,,"PERRY, AR",wsor,LRWN,,63.1306976744,,"""27"""
846,,2631117,,"HARTFORD, WI",,1077.2,Terminating,3.0,,,"PRATTVILLE, AL",wsor,NS,,69.3865,,"""27"""
847,,2631117,,"GERMANTOWN, WI",,1271.8,Terminating,35.0,,,"QUINLAN, FL",wsor,CSXT,,65.587,,"""27"""
848,,2631117,,"GERMANTOWN, WI",,840.7,Terminating,24.0,,,"SOLVAY, NY",wsor,CSXT,,68.33284,,"""27"""
849,,2631117,,"GERMANTOWN, WI",,741.5,Terminating,34.0,,,"STEVENSON, AL",wsor,CSXT,,59.5003088235,,"""27"""
850,,2631117,,"GERMANTOWN, WI",,862.0,Terminating,2.0,,,"STEVENSON, AL",wsor,NS,,73.454,,"""27"""
851,,2631117,,"GERMANTOWN, WI",,1339.5,Terminating,20.0,,,"STONE, SC",wsor,CSXT,,65.382775,,"""27"""
852,,2631117,,"GERMANTOWN, WI",,2265.5,Terminating,2.0,,,"TACOMA, WA",wsor,BNSF,,67.19925,,"""27"""
853,,2631117,,"GERMANTOWN, WI",,1173.3,Terminating,10.0,,,"WEST POINT, VA",wsor,NS,,64.81745,,"""27"""
854,,2631117,,"HARTFORD, WI",,703.4,Terminating,3.0,,,"WEST SENECA, NY",wsor,NS,,72.3568333333,,"""27"""
855,,2631117,,"GERMANTOWN, WI",,224.7,Terminating,19.0,,,"WISCONSIN DAM, WI",wsor,TR,,58.04696,,"""27"""
856,,2631117,,"GERMANTOWN, WI",,1282.0,Terminating,25.0,,,"YULEE, FL",wsor,FCRD,,67.1866296296,,"""27"""
857,,2631117,,"CICERO, IL",,187.0,Originating,1.0,,,"HARTFORD, WI",wsor,,CHGO,58.2275,,"""27"""
858,,2812387,,"MADISON, WI",,1401.0,Terminating,11.0,,,"WESTVACO, WY",wsor,UP,,98.5522727273,,"""20"""
859,,2812534,,"RIPON, WI",,1141.6,Terminating,15.0,,,"KALIUM, SK",wsor,CPRS,,100.93375,,"""22"""
860,,2812534,,"COTTAGE GROVE, WI",,1015.8,Terminating,200.0,,,"KALIUM, SK",wsor,CPRS,,100.9065,,"""22"""
861,,2812534,,"ROCK SPRINGS, WI",,1051.5,Terminating,8.0,,,"KALIUM, SK",wsor,CPRS,,101.6375,,"""22"""
862,,2812534,,"MARKESAN, WI",,1144.9,Terminating,69.0,,,"KALIUM, SK",wsor,CPRS,,100.953985507,,"""22"""
863,,2812534,,"PICKETT, WI",,1148.7,Terminating,78.0,,,"KALIUM, SK",wsor,CPRS,,101.164583333,,"""22"""
864,,2812534,,"RANDOM LAKE, WI",,1097.4,Terminating,33.0,,,"KALIUM, SK",wsor,CPRS,,100.693303571,,"""22"""
865,,2812534,,"REEDSBURG, WI",,1056.6,Terminating,31.0,,,"KALIUM, SK",wsor,CPRS,,101.337903226,,"""22"""
866,,2812534,,"RIPON, WI",,1141.6,Terminating,10.0,,,"KALIUM, SK",wsor,CPRS,,100.9075,,"""22"""
867,,2812534,,"RIPON, WI",,1307.3,Terminating,4.0,,,"NORCO, SK",wsor,CPRS,,100.5425,,"""22"""
868,,2812534,,"MADISON, WI",,1168.8,Terminating,8.0,,,"NORCO, SK",wsor,CPRS,,100.7475,,"""22"""
869,,2812534,,"RANDOM LAKE, WI",,1263.1,Terminating,2.0,,,"NORCO, SK",wsor,CPRS,,100.795,,"""22"""
870,,2812534,,"RIPON, WI",,1307.3,Terminating,4.0,,,"NORCO, SK",wsor,CPRS,,99.8625,,"""22"""
871,,2812534,,"ADELL, WI",,1257.3,Terminating,1.0,,,"PCS CORY, SK",wsor,CN,,99.595,,"""22"""
872,,2812534,,"ARENA, WI",,1328.5,Terminating,4.0,,,"PCS CORY, SK",wsor,CN,,103.2175,,"""22"""
873,,2812534,,"BRANDON, WI",,1241.5,Terminating,5.0,,,"PCS CORY, SK",wsor,CN,,102.464,,"""22"""
874,,2812534,,"MARSHALL, WI",,1318.9,Terminating,4.0,,,"PCS CORY, SK",wsor,CN,,101.5075,,"""22"""
875,,2812534,,"PALMYRA, WI",,1245.3,Terminating,2.0,,,"PCS CORY, SK",wsor,CN,,103.4475,,"""22"""
877,,2812534,,"SPRING GREEN, WI",,1336.4,Terminating,2.0,,,"PCS CORY, SK",wsor,CN,,102.3825,,"""22"""
878,,2812534,,"ADELL, WI",,1250.5,Terminating,6.0,,,"SASKATOON, SK",wsor,CN,,101.318833333,,"""22"""
879,,2812534,,"FAIRWATER, WI",,1239.1,Terminating,1.0,,,"SASKATOON, SK",wsor,CN,,102.713,,"""22"""
880,,2812534,,"MUSCODA, WI",,1348.7,Terminating,4.0,,,"SASKATOON, SK",wsor,CN,,102.029625,,"""22"""
881,,2812534,,"MARSHALL, WI",,1058.8,Terminating,4.0,,,"SYLVITE, SK",wsor,CN,,100.7275,,"""22"""
882,,2812534,,"REEDSBURG, WI",,1091.8,Terminating,18.0,,,"SYLVITE, SK",wsor,CN,,102.334166667,,"""22"""
883,,2812534,,"COTTAGE GROVE, WI",,743.4,Terminating,6.0,,,"WINNIPEG, MB",wsor,CPRS,,100.2625,,"""22"""
884,,2812534,,"ROCK SPRINGS, WI",,779.1,Terminating,10.0,,,"WINNIPEG, MB",wsor,CPRS,,100.67,,"""22"""
885,,2812534,,"OSHKOSH, WI",,888.0,Terminating,28.0,,,"WINNIPEG, MB",wsor,CPRS,,100.475,,"""22"""
886,,2812534,,"PICKETT, WI",,876.3,Terminating,3.0,,,"WINNIPEG, MB",wsor,CPRS,,101.775,,"""22"""
887,,2812534,,"RANDOM LAKE, WI",,825.0,Terminating,3.0,,,"WINNIPEG, MB",wsor,CPRS,,100.791666667,,"""22"""
888,,2812534,,"REEDSBURG, WI",,784.2,Terminating,11.0,,,"WINNIPEG, MB",wsor,CPRS,,101.140789474,,"""22"""
889,,2812534,,"ADELL, WI",,1098.4,Terminating,16.0,,,"YARBO, SK",wsor,CPRS,,99.5671875,,"""22"""
890,,2812534,,"FAIRWATER, WI",,1134.4,Terminating,4.0,,,"YARBO, SK",wsor,CPRS,,99.709375,,"""22"""
891,,2812563,,"ARENA, WI",,887.7,Terminating,9.0,,,"COFFEYVILLE, KS",wsor,UP,,99.417,,"""22"""
892,,2812567,,"MADISON, WI",,1400.5,Terminating,4.0,,,"CARLSBAD, NM",wsor,BNSF,,98.36875,,"""22"""
893,,2812639,,"ARENA, WI",,975.1,Terminating,21.0,,,"BALTIMORE, MD",wsor,CSXT,,99.0857142857,,"""20"""
894,,2812639,,"ARENA, WI",,1200.4,Terminating,76.0,,,"SAVANNAH, GA",wsor,CSXT,,98.9904144737,,"""20"""
895,,2812639,,"ARENA, WI",,1446.5,Terminating,1.0,,,"SUTTON, FL",wsor,CSXT,,100.5,,"""20"""
896,,2818066,,"OSHKOSH, WI",,1211.6,Terminating,29.0,,,"DISPUTANTA, VA",wsor,NS,,96.0266551724,,"""20"""
897,,2818066,,"OSHKOSH, WI",,1366.4,Terminating,68.0,,,"FREEPORT, TX",wsor,UP,,96.3361558442,,"""20"""
898,,2818066,,"OSHKOSH, WI",,1204.7,Terminating,8.0,,,"NEW BOHEMIA, VA",wsor,NS,,95.9579375,,"""20"""
899,,2818164,,"COTTAGE GROVE, WI",,1307.6,Terminating,15.0,,,"BAYPORT, TX",wsor,UP,,89.86,,"""20"""
900,,2818164,,"COTTAGE GROVE, WI",,1599.1,Terminating,13.0,,,"SEADRIFT, TX",wsor,BNSF,,57.5,,"""20"""
901,,2818170,,"MADISON, WI",,1048.8,Terminating,12.0,,,"AUGUSTA, GA",wsor,CSXT,,97.1178571429,,"""20"""
902,,2818170,,"REEDSBURG, WI",,487.6,Terminating,3.0,,,"GRANITE CITY, IL",wsor,NS,,97.9766666667,,"""20"""
903,,2818418,,"MILTON, WI",,1037.4,Terminating,10.0,,,"BATON ROUGE, LA",wsor,KCS,,93.7476,,"""20"""
904,,2818555,,"MILTON, WI",,1264.5,Terminating,2.0,,,"BAYPORT, TX",wsor,UP,,76.0,,"""20"""
905,,2818555,,"MIDDLETON, WI",,1312.2,Terminating,1.0,,,"FREEPORT, TX",wsor,UP,,57.5,,"""20"""
906,,2818555,,"MIDDLETON, WI",,1097.1,Terminating,74.0,,,"GEISMAR, LA",wsor,CN,,91.8912567568,,"""20"""
907,,2818556,,"MILWAUKEE, WI",,1160.2,Terminating,2.0,,,"PLAQUEMINE, LA",wsor,UP,,57.5,,"""20"""
908,,2818565,,"MIDDLETON, WI",,440.6,Terminating,1.0,,,"WYANDOTTE, MI",wsor,CSXT,,88.35,,"""20"""
909,,2818565,,"MIDDLETON, WI",,422.2,Terminating,3.0,,,"WYANDOTTE, MI",wsor,NS,,86.0833333333,,"""20"""
911,,2819155,,"ADELL, WI",,1127.3,Terminating,8.0,,,"HOPEWELL, VA",wsor,CSXT,,95.01875,,"""20"""
912,,2819155,,"BRANDON, WI",,1120.9,Terminating,1.0,,,"HOPEWELL, VA",wsor,CSXT,,94.6,,"""20"""
913,,2819155,,"PICKETT, WI",,1135.8,Terminating,13.0,,,"HOPEWELL, VA",wsor,CSXT,,95.2076923077,,"""20"""
914,,2819155,,"RANDOM LAKE, WI",,1122.5,Terminating,2.0,,,"HOPEWELL, VA",wsor,CSXT,,95.0,,"""20"""
915,,2819155,,"REEDSBURG, WI",,1094.3,Terminating,12.0,,,"HOPEWELL, VA",wsor,CSXT,,95.4083333333,,"""20"""
916,,2819155,,"SHEBOYGAN FALLS, WI",,1145.3,Terminating,1.0,,,"HOPEWELL, VA",wsor,CSXT,,95.7,,"""20"""
917,,2819155,,"SPRING GREEN, WI",,1078.8,Terminating,1.0,,,"HOPEWELL, VA",wsor,CSXT,,94.65,,"""20"""
918,,2819155,,"MARSHALL, WI",,20.5,Terminating,3.0,,,"MADISON, WI",wsor,CPRS,,95.7666666667,,"""20"""
920,,2819173,,"ARENA, WI",,887.7,Terminating,2.0,,,"COFFEYVILLE, KS",wsor,SKOL,,95.60575,,"""20"""
921,,2819173,,"ADELL, WI",,1217.8,Terminating,1.0,,,"DALHART, TX",wsor,UP,,96.75,,"""20"""
922,,2819910,,"MADISON, WI",,1421.6,Terminating,22.0,,,"NEW WALES, FL",wsor,CSXT,,99.6488636364,,"""20"""
923,,2821139,,"MADISON, WI",,1480.0,Terminating,4.0,,,"DAYTON, TX",wsor,BNSF,,98.1375,,"""24"""
924,,2821139,,"MILTON, WI",,1448.0,Terminating,1.0,,,"DAYTON, TX",wsor,BNSF,,85.3,,"""24"""
925,,2821139,,"SHEBOYGAN FALLS, WI",,1304.6,Terminating,1.0,,,"EAST BAYTOWN, TX",wsor,UP,,94.725,,"""24"""
926,,2821139,,"MILTON, WI",,1084.9,Terminating,2.0,,,"EDISON, NJ",wsor,CSXT,,97.1625,,"""24"""
927,,2821139,,"MADISON, WI",,963.9,Terminating,12.0,,,"ELSMERE JCT, DE",wsor,ESPN,,97.3625,,"""24"""
928,,2821139,,"N MILWAUKEE, WI",,1315.1,Terminating,9.0,,,"FORMOSA, TX",wsor,UP,,95.2772727273,,"""24"""
929,,2821139,,"SHEBOYGAN FALLS, WI",,1338.6,Terminating,1.0,,,"FREEPORT, TX",wsor,UP,,100.4,,"""24"""
930,,2821139,,"DANE, WI",,1266.4,Terminating,2.0,,,"GARYVILLE, LA",wsor,KCS,,98.8875,,"""24"""
931,,2821139,,"MILWAUKEE, WI",,1151.5,Terminating,1.0,,,"GARYVILLE, LA",wsor,KCS,,98.75,,"""24"""
932,,2821139,,"SHEBOYGAN FALLS, WI",,1195.8,Terminating,1.0,,,"GARYVILLE, LA",wsor,KCS,,98.7,,"""24"""
933,,2821139,,"MADISON, WI",,1261.7,Terminating,4.0,,,"LA PORTE, TX",wsor,PTRA,,96.8875,,"""24"""
934,,2821139,,"MILTON, WI",,1073.4,Terminating,3.0,,,"LINDEN, NJ",wsor,CSXT,,97.8333333333,,"""24"""
935,,2821139,,"SHEBOYGAN FALLS, WI",,1038.3,Terminating,30.0,,,"LONGVIEW, TX",wsor,UP,,93.8909722222,,"""24"""
936,,2821139,,"SHEBOYGAN FALLS, WI",,1038.3,Terminating,2.0,,,"LONGVIEW, TX",wsor,UP,,90.85,,"""24"""
937,,2821139,,"MAZOMANIE, WI",,1028.2,Terminating,46.0,,,"LONGVIEW, TX",wsor,UP,,96.1936440678,,"""24"""
938,,2821139,,"SHEBOYGAN FALLS, WI",,1038.3,Terminating,1.0,,,"LONGVIEW, TX",wsor,UP,,89.0,,"""24"""
939,,2821139,,"MADISON, WI",,1043.1,Terminating,61.0,,,"MARCUS HOOK, PA",wsor,CSXT,,97.587704918,,"""24"""
940,,2821139,,"MADISON, WI",,1374.7,Terminating,3.0,,,"NORTH SEADRIFT, TX",wsor,UP,,92.05,,"""24"""
941,,2821139,,"SHEBOYGAN FALLS, WI",,1407.2,Terminating,1.0,,,"NORTH SEADRIFT, TX",wsor,UP,,94.4,,"""24"""
