,False,cmdty,d1,destination,dist,dist1,inout,nos,o1,o2,origin,rr,rr1,rr2,wt,wtpcr,commo_new
0,,0113110,,"WATERLOO, WI",,299.8,In,27.0,,,"MINNEAPOLIS, MN",wsor,CPRS,,106.42287037,,"""02"""
1,,0113110,,"WATERLOO, WI",,299.8,In,3.0,,,"MINNEAPOLIS, MN",wsor,CPRS,,99.29,,"""02"""
2,,0113115,,"WATERLOO, WI",,954.5,In,16.0,,,"LANG, SK",wsor,CPRS,,101.78659375,,"""02"""
3,,0113115,,"WATERLOO, WI",,1813.0,In,6.0,,,"RIRIE, ID",wsor,UP,,102.061666667,,"""02"""
4,,0113115,,"WATERLOO, WI",,1137.2,In,2.0,,,"STOUGHTON, SK",wsor,SSS,,104.853,,"""02"""
5,,0113215,,"ARGO, IL",,103.4,Out,965.0,,,"AVALON, WI",wsor,,CHGO,111.471683938,,"""02"""
6,,0113215,,"BRUNSWICK, GA",,1153.2,Out,4.0,,,"AVALON, WI",wsor,,CHGO,99.66625,,"""02"""
7,,0113215,,"CHATTANOOGA, TN",,734.3,Out,60.0,,,"AVALON, WI",wsor,,CHGO,111.13025,,"""02"""
8,,0113215,,"OKEECHOBEE, FL",,1453.6,Out,2.0,,,"AVALON, WI",wsor,,CHGO,97.88,,"""02"""
9,,0113215,,"UNION CITY, GA",,842.2,Out,11.0,,,"AVALON, WI",wsor,,CHGO,98.7253846154,,"""02"""
10,,0113215,,"UNION CITY, IN",,401.8,Out,311.0,,,"AVALON, WI",wsor,,CHGO,108.151932299,,"""02"""
11,,0113215,,"WINDER, GA",,872.0,Out,24.0,,,"AVALON, WI",wsor,,CHGO,99.1577777778,,"""02"""
12,,0113215,,"N LEEDS, ME",,1259.6,Out,9.0,,,"AVALON, WI",wsor,,CHGO,99.3055555556,,"""02"""
13,,0113215,,"PITTSBURG, TX",,936.9,Out,220.0,,,"AVALON, WI",wsor,,JANVL,101.950545455,,"""02"""
14,,0113215,,"TENAHA, TX",,1164.1,Out,110.0,,,"AVALON, WI",wsor,,JANVL,101.942636364,,"""02"""
15,,0113215,,"PRAIRIE DU CHIE, WI",,27.6,Out,75.0,,,"BOSCOBEL, WI",wsor,,,100.871366667,,"""02"""
16,,0113215,,"ARGO, IL",,224.5,Out,1275.0,,,"BOSCOBEL, WI",wsor,,,99.8071249057,,"""02"""
17,,0113215,,"ARGO, IL",,224.5,Out,95.0,,,"BOSCOBEL, WI",wsor,,CLEAR,99.0669473684,,"""02"""
18,,0113215,,"MILTON, WI",,28.0,Out,25.0,,,"BRODHEAD, WI",wsor,,,100.0,,"""02"""
19,,0113215,,"MONROE, WI",,155.6,Out,130.0,,,"BRODHEAD, WI",wsor,,,98.0,,"""02"""
20,,0113215,,"ZENDA, WI",,49.3,Out,1.0,,,"BRODHEAD, WI",wsor,,,100.0,,"""02"""
21,,0113215,,"ARGO, IL",,131.2,Out,374.0,,,"BRODHEAD, WI",wsor,,CHGO,99.9331550802,,"""02"""
22,,0113215,,"MILTON, WI",,93.6,Out,18.0,,,"BURNETT, WI",wsor,,,100.0,,"""02"""
23,,0113215,,"MILTON, WI",,45.9,Out,75.0,,,"COTTAGE GROVE, WI",wsor,,,100.0,,"""02"""
24,,0113215,,"MONROE, WI",,86.8,Out,442.0,,,"COTTAGE GROVE, WI",wsor,,,98.0104072398,,"""02"""
25,,0113215,,"PRAIRIE DU CHIE, WI",,110.0,Out,52.0,,,"COTTAGE GROVE, WI",wsor,,,99.0,,"""02"""
26,,0113215,,"ARGO, IL",,165.9,Out,25.0,,,"COTTAGE GROVE, WI",wsor,,CHGO,99.0,,"""02"""
27,,0113215,,"MONROE, WI",,52.6,Out,224.0,,,"DARIEN, WI",wsor,,,98.0,,"""02"""
28,,0113215,,"ZENDA, WI",,17.2,Out,2.0,,,"DARIEN, WI",wsor,,,99.0,,"""02"""
29,,0113215,,"ARGO, IL",,99.1,Out,597.0,,,"DARIEN, WI",wsor,,CHGO,100.0,,"""02"""
30,,0113215,,"ARGO, IL",,99.1,Out,700.0,,,"DARIEN, WI",wsor,,CLEAR,111.741413571,,"""02"""
31,,0113215,,"AVALON, WI",,68.0,Out,25.0,,,"DEANSVILLE, WI",wsor,,,102.0333,,"""02"""
32,,0113215,,"MILTON, WI",,51.4,Out,25.0,,,"DEANSVILLE, WI",wsor,,,100.0,,"""02"""
33,,0113215,,"ARGO, IL",,171.4,Out,23.0,,,"DEANSVILLE, WI",wsor,,CHGO,100.837826087,,"""02"""
34,,0113215,,"MILTON, WI",,88.5,Out,245.0,,,"HORICON, WI",wsor,,,100.204081633,,"""02"""
35,,0113215,,"PRAIRIE DU CHIE, WI",,220.6,Out,25.0,,,"HORICON, WI",wsor,,,110.0,,"""02"""
36,,0113215,,"ARGO, IL",,211.3,Out,636.0,,,"HORICON, WI",wsor,,CHGO,105.451257862,,"""02"""
37,,0113215,,"MILTON, WI",,0.0,Out,172.0,,,"MILTON JCT, WI",wsor,,,97.3837209302,,"""02"""
38,,0113215,,"MONROE, WI",,43.7,Out,255.0,,,"MILTON, WI",wsor,,,98.0,,"""02"""
39,,0113215,,"ZENDA, WI",,40.9,Out,12.0,,,"MILTON, WI",wsor,,,100.0,,"""02"""
40,,0113215,,"MONROE, WI",,131.2,Out,200.0,,,"MUSCODA, WI",wsor,,,98.10875,,"""02"""
41,,0113215,,"PRAIRIE DU CHIE, WI",,41.8,Out,100.0,,,"MUSCODA, WI",wsor,,,103.84433,,"""02"""
42,,0113215,,"FRANKFORD, DE",,1124.2,Out,25.0,,,"MUSCODA, WI",wsor,,CHGO,100.8752,,"""02"""
43,,0113215,,"ARGO, IL",,210.3,Out,24.0,,,"MUSCODA, WI",wsor,,CLEAR,101.103625,,"""02"""
44,,0113215,,"MILTON, WI",,21.7,Out,49.0,,,"ORFORDVILLE, WI",wsor,,,100.0,,"""02"""
45,,0113215,,"MONROE, WI",,22.0,Out,487.0,,,"ORFORDVILLE, WI",wsor,,,98.0264887064,,"""02"""
46,,0113215,,"ZENDA, WI",,43.0,Out,15.0,,,"ORFORDVILLE, WI",wsor,,,99.8666666667,,"""02"""
47,,0113215,,"ARGO, IL",,124.9,Out,323.0,,,"ORFORDVILLE, WI",wsor,,CHGO,100.0,,"""02"""
48,,0113215,,"ARGO, IL",,259.9,Out,25.0,,,"OSHKOSH, WI",wsor,,CHGO,110.0,,"""02"""
49,,0113215,,"MILTON, WI",,118.3,Out,1448.0,,,"RIPON, WI",wsor,,,100.572859116,,"""02"""
50,,0113215,,"ARGO, IL",,241.1,Out,214.0,,,"RIPON, WI",wsor,,,99.9049228972,,"""02"""
51,,0113215,,"ARGO, IL",,241.1,Out,506.0,,,"RIPON, WI",wsor,,CHGO,105.5,,"""02"""
52,,0113215,,"MILTON, WI",,81.6,Out,586.0,,,"ROCK SPRINGS, WI",wsor,,,99.8699230769,,"""02"""
53,,0113215,,"MONROE, WI",,122.5,Out,27.0,,,"ROCK SPRINGS, WI",wsor,,,98.0,,"""02"""
54,,0113215,,"PRAIRIE DU CHIE, WI",,145.7,Out,25.0,,,"ROCK SPRINGS, WI",wsor,,,99.0,,"""02"""
55,,0113215,,"ARGO, IL",,201.6,Out,423.0,,,"ROCK SPRINGS, WI",wsor,,CHGO,99.0,,"""02"""
56,,0113215,,"MONROE, WI",,55.4,Out,53.0,,,"WHITEWATER, WI",wsor,,,98.0877358491,,"""02"""
57,,0113215,,"MILTON, WI",,40.9,Out,172.0,,,"ZENDA, WI",wsor,,,99.9950581395,,"""02"""
58,,0113215,,"MONROE, WI",,65.0,Out,374.0,,,"ZENDA, WI",wsor,,,98.0,,"""02"""
59,,0113215,,"CHATTANOOGA, TN",,715.0,Out,30.0,,,"ZENDA, WI",wsor,,CHGO,98.0,,"""02"""
60,,0113215,,"FULTON, NY",,752.3,Out,90.0,,,"ZENDA, WI",wsor,,CHGO,100.0,,"""02"""
61,,0113215,,"JEFFERSON, GA",,885.8,Out,3.0,,,"ZENDA, WI",wsor,,CHGO,98.9166666667,,"""02"""
62,,0113215,,"MULBERRY, FL",,1341.0,Out,2.0,,,"ZENDA, WI",wsor,,CHGO,98.0,,"""02"""
63,,0113215,,"UNION CITY, GA",,820.7,Out,4.0,,,"ZENDA, WI",wsor,,CHGO,98.0,,"""02"""
64,,0113215,,"WINDER, GA",,850.5,Out,12.0,,,"ZENDA, WI",wsor,,CHGO,98.0,,"""02"""
65,,0113215,,"ARGO, IL",,81.9,Out,703.0,,,"ZENDA, WI",wsor,,CLEAR,102.560782361,,"""02"""
66,,0113216,,"PORT WILMINGTON, DE",,919.2,Out,10.0,,,"AVALON, WI",wsor,,CHGO,100.708214286,,"""02"""
67,,0113216,,"STRASBURG, PA",,868.4,Out,2.0,,,"AVALON, WI",wsor,,CHGO,100.8725,,"""02"""
68,,0113216,,"WINFIELD, PA",,876.0,Out,10.0,,,"AVALON, WI",wsor,,CHGO,99.6175,,"""02"""
69,,0113225,,"KREAMER, PA",,857.3,Out,8.0,,,"AVALON, WI",wsor,,CHGO,99.6375,,"""02"""
70,,0113225,,"PORT WILMINGTON, DE",,919.2,Out,4.0,,,"AVALON, WI",wsor,,CHGO,100.05225,,"""02"""
71,,0113225,,"SHIPPENSBURG, PA",,817.7,Out,3.0,,,"AVALON, WI",wsor,,CHGO,100.241666667,,"""02"""
72,,0113225,,"HATCH, CA",,2366.3,Out,2.0,,,"AVALON, WI",wsor,,JANVL,99.73725,,"""02"""
73,,0113510,,"WATERLOO, WI",,299.8,In,4.0,,,"MINNEAPOLIS, MN",wsor,CPRS,,109.195,,"""02"""
74,,0113710,,"WATERLOO, WI",,299.8,In,50.0,,,"MINNEAPOLIS, MN",wsor,CPRS,,108.69502,,"""02"""
75,,0113710,,"CHICAGO, IL",,201.4,Out,26.0,,,"BURNETT, WI",wsor,,CHGO,99.0,,"""02"""
76,,0113710,,"CHICAGO, IL",,150.9,Out,83.0,,,"COTTAGE GROVE, WI",wsor,,CHGO,99.0,,"""02"""
77,,0113710,,"ALBANY, NY",,978.0,Out,2.0,,,"COTTAGE GROVE, WI",wsor,,CHGO,99.0,,"""02"""
78,,0113710,,"AYER, MA",,1180.2,Out,3.0,,,"COTTAGE GROVE, WI",wsor,,CHGO,99.0,,"""02"""
79,,0113710,,"BARNESVILLE, GA",,1000.2,Out,32.0,,,"COTTAGE GROVE, WI",wsor,,CHGO,99.0,,"""02"""
80,,0113710,,"CHATTANOOGA, TN",,799.0,Out,20.0,,,"COTTAGE GROVE, WI",wsor,,CHGO,99.0,,"""02"""
81,,0113710,,"MARTINS CREEK, PA",,1003.7,Out,1.0,,,"COTTAGE GROVE, WI",wsor,,CHGO,99.0,,"""02"""
82,,0113710,,"MECHANICSBURG, PA",,899.4,Out,10.0,,,"COTTAGE GROVE, WI",wsor,,CHGO,99.01,,"""02"""
83,,0113710,,"ROME, GA",,868.3,Out,6.0,,,"COTTAGE GROVE, WI",wsor,,CHGO,99.0,,"""02"""
84,,0113710,,"SOUTH NEWTON, NC",,991.2,Out,5.0,,,"COTTAGE GROVE, WI",wsor,,CHGO,99.0,,"""02"""
85,,0113710,,"CHICAGO, IL",,196.3,Out,100.0,,,"HORICON, WI",wsor,,CHGO,99.0,,"""02"""
86,,0113710,,"ZENDA, WI",,40.9,Out,7.0,,,"MILTON, WI",wsor,,,98.8571428571,,"""02"""
87,,0113710,,"OSHKOSH, WI",,18.8,Out,124.0,,,"RIPON, WI",wsor,,,99.5322580645,,"""02"""
88,,0113710,,"CHICAGO, IL",,226.1,Out,100.0,,,"RIPON, WI",wsor,,CHGO,99.0,,"""02"""
89,,0113710,,"HARRISON, IN",,403.4,Out,25.0,,,"ZENDA, WI",wsor,,CHGO,100.0,,"""02"""
90,,0113710,,"CHICAGO, IL",,66.9,Out,18.0,,,"ZENDA, WI",wsor,,CHGO,99.0,,"""02"""
91,,0113710,,"TEUTOPOLIS, IL",,315.0,Out,25.0,,,"ZENDA, WI",wsor,,CHGO,100.0,,"""02"""
92,,0113710,,"BARNESVILLE, GA",,916.2,Out,52.0,,,"ZENDA, WI",wsor,,CHGO,99.4615384615,,"""02"""
93,,0113710,,"ROME, GA",,784.3,Out,22.0,,,"ZENDA, WI",wsor,,CHGO,99.0,,"""02"""
94,,0113715,,"PORT COLBORNE, ON",,626.4,Out,33.0,,,"AVALON, WI",wsor,,CHGO,100.765087719,,"""02"""
95,,0114410,,"PRAIRIE DU CHIE, WI",,27.6,Out,221.0,,,"BOSCOBEL, WI",wsor,,,98.9254335793,,"""03"""
96,,0114410,,"ZENDA, WI",,134.5,Out,24.0,,,"BURNETT, WI",wsor,,,99.0,,"""03"""
97,,0114410,,"PRAIRIE DU CHIE, WI",,115.5,Out,24.0,,,"DEANSVILLE, WI",wsor,,,99.53725,,"""03"""
98,,0114410,,"CHICAGO, IL",,148.9,Out,24.0,,,"DEANSVILLE, WI",wsor,,CHGO,99.4063333333,,"""03"""
99,,0114410,,"HELVETIA, LA",,1097.1,Out,102.0,,,"HORICON, WI",wsor,,SLNGR,107.331683168,,"""03"""
100,,0114410,,"MOUND CITY, IL",,518.8,Out,90.0,,,"HORICON, WI",wsor,,SLNGR,99.3666666667,,"""03"""
101,,0114410,,"HELVETIA, LA",,1145.7,Out,97.0,,,"OSHKOSH, WI",wsor,,SLNGR,100.360824742,,"""03"""
102,,0114410,,"MOUND CITY, IL",,567.4,Out,107.0,,,"OSHKOSH, WI",wsor,,SLNGR,99.0,,"""03"""
103,,0114410,,"HELVETIA, LA",,1126.9,Out,306.0,,,"RIPON, WI",wsor,,SLNGR,104.276442308,,"""03"""
104,,0114410,,"MOUND CITY, IL",,548.6,Out,293.0,,,"RIPON, WI",wsor,,SLNGR,99.2252559727,,"""03"""
105,,0114410,,"PRAIRIE DU CHIE, WI",,145.7,Out,46.0,,,"ROCK SPRINGS, WI",wsor,,,99.0,,"""03"""
106,,0114410,,"MOUND CITY, IL",,551.0,Out,25.0,,,"ROCK SPRINGS, WI",wsor,,SLNGR,99.0,,"""03"""
107,,0114415,,"ZENDA, WI",,49.3,Out,84.0,,,"BRODHEAD, WI",wsor,,,99.5952380952,,"""03"""
108,,0114415,,"PRAIRIE DU CHIE, WI",,110.0,Out,100.0,,,"COTTAGE GROVE, WI",wsor,,,99.0,,"""03"""
109,,0114415,,"ZENDA, WI",,17.2,Out,56.0,,,"DARIEN, WI",wsor,,,98.8928571429,,"""03"""
110,,0114415,,"ZENDA, WI",,89.5,Out,24.0,,,"DEANSVILLE, WI",wsor,,,98.9583333333,,"""03"""
111,,0114415,,"PRAIRIE DU CHIE, WI",,220.6,Out,164.0,,,"HORICON, WI",wsor,,,104.5,,"""03"""
112,,0114415,,"CHICAGO, IL",,196.3,Out,66.0,,,"HORICON, WI",wsor,,CHGO,103.166666667,,"""03"""
113,,0114415,,"ZENDA, WI",,40.9,Out,14.0,,,"MILTON, WI",wsor,,,98.9178571429,,"""03"""
114,,0114415,,"PRAIRIE DU CHIE, WI",,41.8,Out,100.0,,,"MUSCODA, WI",wsor,,,102.37295,,"""03"""
115,,0114415,,"ZENDA, WI",,128.4,Out,26.0,,,"MUSCODA, WI",wsor,,,99.0556923077,,"""03"""
116,,0114415,,"CHICAGO, IL",,195.3,Out,25.0,,,"MUSCODA, WI",wsor,,CHGO,98.98348,,"""03"""
117,,0114415,,"ZENDA, WI",,43.0,Out,5.0,,,"ORFORDVILLE, WI",wsor,,,98.8,,"""03"""
118,,0114415,,"CHICAGO, IL",,244.9,Out,85.0,,,"OSHKOSH, WI",wsor,,CHGO,104.176470588,,"""03"""
119,,0114415,,"PRAIRIE DU CHIE, WI",,250.4,Out,485.0,,,"RIPON, WI",wsor,,,105.894845361,,"""03"""
120,,0114415,,"ZENDA, WI",,159.2,Out,25.0,,,"RIPON, WI",wsor,,,99.92,,"""03"""
121,,0114415,,"CHICAGO, IL",,226.1,Out,200.0,,,"RIPON, WI",wsor,,CHGO,100.925,,"""03"""
122,,0114415,,"PRAIRIE DU CHIE, WI",,145.7,Out,322.0,,,"ROCK SPRINGS, WI",wsor,,,99.0,,"""03"""
123,,0115940,,"MAYVILLE, WI",,1938.7,In,12.0,,,"PASCO, WA",wsor,BNSF,,88.970375,,"""03"""
124,,0115948,,"MAYVILLE, WI",,1938.2,In,4.0,,,"OTHELLO, WA",wsor,CBRW,,78.1008125,,"""03"""
125,,0115948,,"MAYVILLE, WI",,1938.7,In,1.0,,,"PASCO, WA",wsor,BNSF,,85.0,,"""03"""
126,,0115974,,"MAYVILLE, WI",,1775.4,In,3.0,,,"BUHL, ID",wsor,UP,,88.9103333333,,"""03"""
127,,0115974,,"RIPON, WI",,1967.7,In,6.0,,,"PASCO, WA",wsor,BNSF,,89.6324166667,,"""03"""
128,,113710,,"MINNEAPOLIS, MN",,301.0,Out,1.0,,,"WATERLOO, WI",wsor,,MADSN,108.7425,,"""02"""
129,,1421110,,"MELTON, TX",,1207.4,Out,26.0,,,"MAYVILLE, WI",wsor,,CHGO,99.8653846154,,"""12"""
130,,1421110,,"EL DORADO, KS",,945.6,Out,9.0,,,"MAYVILLE, WI",wsor,,GRANV,100.0,,"""12"""
131,,1421110,,"MCELHANY, MO",,878.6,Out,40.0,,,"MAYVILLE, WI",wsor,,JANVL,100.380434783,,"""12"""
132,,1421110,,"EXELAND, WI",,264.9,Out,3.0,,,"WHITE LIME, WI",wsor,,SLNGR,100.833333333,,"""12"""
133,,1421920,,"PRAIRIE DU CHIE, WI",,121.2,Out,0.0,,,"WATERLOO, WI",wsor,,,47.7433333333,,"""12"""
134,,1421930,,"HORICON, WI",,0.0,Out,0.0,,,"HORICON, WI",wsor,,,0.0005,,"""12"""
135,,1421930,,"HORICON, WI",,0.0,Out,0.0,,,"HORICON, WI",wsor,,CLEAR,83.82,,"""12"""
136,,1421930,,"PRAIRIE DU CHIE, WI",,121.2,Out,0.0,,,"WATERLOO, WI",wsor,,,67.5732352941,,"""12"""
137,,1421930,,"CHICAGO, IL",,162.1,Out,12.0,,,"WATERLOO, WI",wsor,,CHGO,86.54,,"""12"""
138,,1421930,,"CHICAGO, IL",,162.1,Out,53.0,,,"WATERLOO, WI",wsor,,CLEAR,83.3615873016,,"""12"""
139,,1421950,,"MCFARLAND, WI",,29.9,Out,24.0,,,"WATERLOO, WI",wsor,,,69.1666666667,,"""12"""
140,,1441190,,"MADISON, WI",,41.8,Out,1012.0,,,"JANESVILLE, WI",wsor,,,100.0,,"""11"""
141,,1441190,,"MONROE, WI",,33.9,Out,270.0,,,"JANESVILLE, WI",wsor,,,99.6666666667,,"""11"""
142,,1441190,,"OREGON, WI",,49.5,Out,583.0,,,"JANESVILLE, WI",wsor,,,100.002108844,,"""11"""
143,,1441290,,"MADISON, WI",,41.8,Out,738.0,,,"JANESVILLE, WI",wsor,,,74.5283018868,,"""11"""
144,,1441290,,"MONROE, WI",,33.9,Out,243.0,,,"JANESVILLE, WI",wsor,,,70.0,,"""11"""
145,,1441290,,"OREGON, WI",,49.5,Out,500.0,,,"JANESVILLE, WI",wsor,,,100.0,,"""11"""
146,,1441310,,"KENT, WA",,2346.7,Out,9.0,,,"UTLEY, WI",wsor,,CHGO,84.0,,"""11"""
147,,1441310,,"VELOX, WA",,1809.9,Out,7.0,,,"UTLEY, WI",wsor,,CHGO,84.0,,"""11"""
148,,1441310,,"MONTGOMERY, AL",,976.5,Out,81.0,,,"UTLEY, WI",wsor,,CHGO,115.900493827,,"""11"""
149,,1441310,,"DENVER, CO",,1229.1,Out,4.0,,,"UTLEY, WI",wsor,,CHGO,116.08,,"""11"""
150,,1441310,,"PRYOR, OK",,938.8,Out,201.0,,,"UTLEY, WI",wsor,,CHGO,116.084278607,,"""11"""
151,,1441310,,"DURAZNO, NL",,1800.1,Out,63.0,,,"UTLEY, WI",wsor,,CHGO,115.977647059,,"""11"""
152,,1441310,,"KIMBERLY RAMOS, CU",,1824.3,Out,401.0,,,"UTLEY, WI",wsor,,CHGO,106.66978308,,"""11"""
153,,1441310,,"SALTILLO, CU",,1842.2,Out,1549.0,,,"UTLEY, WI",wsor,,CHGO,106.395972654,,"""11"""
154,,1441310,,"SAN LUIS POTOSI, SL",,2083.3,Out,3.0,,,"UTLEY, WI",wsor,,CHGO,115.886666667,,"""11"""
155,,1441310,,"CHARNY, PQ",,1206.9,Out,4.0,,,"UTLEY, WI",wsor,,SLNGR,104.893333333,,"""11"""
156,,1441310,,"DURAZNO, NL",,1800.1,Out,793.0,,,"UTLEY, WI",wsor,,SLNGR,116.10985932,,"""11"""
157,,1441310,,"SAN LUIS POTOSI, SL",,2083.3,Out,59.0,,,"UTLEY, WI",wsor,,SLNGR,116.140597015,,"""11"""
158,,1441313,,"OMAL (OHIO), OH",,745.8,Out,19.0,,,"PRAIRIE DU CHIE, WI",wsor,,CHGO,104.692105263,,"""11"""
159,,1441313,,"STANLEY, ND",,731.7,Out,75.0,,,"PRAIRIE DU CHIE, WI",wsor,,CRAWF,116.202,,"""11"""
160,,1441313,,"LEVELLAND, TX",,1155.7,Out,9.0,,,"PRAIRIE DU CHIE, WI",wsor,,CRAWF,101.934444444,,"""11"""
161,,1441314,,"PORT ALLEGANY, PA",,895.7,Out,22.0,,,"REEDSBURG, WI",wsor,,CHGO,98.8240909091,,"""11"""
162,,1441315,,"MADISON, WI",,1074.3,In,0.0,,,"MARYLAND, LA",wsor,CN,,90.0,,"""11"""
163,,1441316,,"WELLSBORO, PA",,920.9,Out,143.0,,,"MARKESAN, WI",wsor,,CHGO,100.994475524,,"""11"""
164,,1441316,,"BINGHAMTON, NY",,960.7,Out,6.0,,,"MARKESAN, WI",wsor,,CHGO,99.6766666667,,"""11"""
165,,1441316,,"WELLSBORO, PA",,920.9,Out,84.0,,,"MARKESAN, WI",wsor,,CHGO,100.775416667,,"""11"""
166,,1441316,,"LUBBOCK, TX",,1126.1,Out,1.0,,,"PRAIRIE DU CHIE, WI",wsor,,CHGO,106.8,,"""11"""
167,,1441316,,"OMAL (OHIO), OH",,745.8,Out,29.0,,,"PRAIRIE DU CHIE, WI",wsor,,CHGO,104.757931034,,"""11"""
168,,1441316,,"CARLSBAD, NM",,1291.5,Out,77.0,,,"PRAIRIE DU CHIE, WI",wsor,,CRAWF,115.775779817,,"""11"""
169,,1441316,,"OKLAHOMA CITY, OK",,820.6,Out,80.0,,,"PRAIRIE DU CHIE, WI",wsor,,CRAWF,115.900853659,,"""11"""
170,,1441316,,"REFUGIO, TX",,1468.2,Out,1.0,,,"PRAIRIE DU CHIE, WI",wsor,,CRAWF,116.53,,"""11"""
171,,1441316,,"STANLEY, ND",,731.7,Out,44.0,,,"PRAIRIE DU CHIE, WI",wsor,,CRAWF,116.114772727,,"""11"""
172,,1441316,,"LEVELLAND, TX",,1155.7,Out,62.0,,,"PRAIRIE DU CHIE, WI",wsor,,CRAWF,111.132741935,,"""11"""
173,,1441316,,"DOUGLAS, ND",,808.9,Out,6.0,,,"REEDSBURG, WI",wsor,,MADSN,101.415,,"""11"""
174,,1441316,,"PLAZA, ND",,833.5,Out,10.0,,,"REEDSBURG, WI",wsor,,MADSN,100.085,,"""11"""
175,,1441316,,"LUBBOCK, TX",,1320.3,Out,41.0,,,"UTLEY, WI",wsor,,CHGO,115.942926829,,"""11"""
176,,1441316,,"LEMONT FURNACE, PA",,756.1,Out,30.0,,,"UTLEY, WI",wsor,,CHGO,115.734,,"""11"""
177,,1441316,,"WARRENTON, OH",,662.1,Out,22.0,,,"UTLEY, WI",wsor,,CHGO,116.055454545,,"""11"""
178,,1441316,,"OMAL, OH",,731.7,Out,18.0,,,"UTLEY, WI",wsor,,CHGO,113.483333333,,"""11"""
179,,1441316,,"STEUBENVILLE, OH",,677.1,Out,10.0,,,"UTLEY, WI",wsor,,CHGO,115.828,,"""11"""
180,,1441316,,"MINDEN, LA",,1109.4,Out,219.0,,,"UTLEY, WI",wsor,,MILW,115.995986159,,"""11"""
181,,1441317,,"WELLSBORO, PA",,915.7,Out,1.0,,,"MARKESAN, WI",wsor,,CHGO,102.68,,"""11"""
182,,1441317,,"WELLSBORO, PA",,920.9,Out,103.0,,,"MARKESAN, WI",wsor,,CHGO,101.26,,"""11"""
183,,1441317,,"BINGHAMTON, NY",,960.7,Out,15.0,,,"MARKESAN, WI",wsor,,CHGO,100.334,,"""11"""
184,,1441317,,"WELLSBORO, PA",,920.9,Out,63.0,,,"MARKESAN, WI",wsor,,CHGO,100.904057971,,"""11"""
185,,1441317,,,,0.0,Out,9.0,,,"PRAIRIE DU CHIE, WI",wsor,,,116.661111111,,"""11"""
186,,1441317,,"MAIDSVILLE, WV",,813.6,Out,34.0,,,"PRAIRIE DU CHIE, WI",wsor,,CHGO,104.64,,"""11"""
187,,1441317,,"OMAL (OHIO), OH",,745.8,Out,164.0,,,"PRAIRIE DU CHIE, WI",wsor,,CHGO,104.854469274,,"""11"""
188,,1441317,,"CARLSBAD, NM",,1291.5,Out,225.0,,,"PRAIRIE DU CHIE, WI",wsor,,CRAWF,115.847447699,,"""11"""
189,,1441317,,"DOUGLAS, WY",,1108.6,Out,300.0,,,"PRAIRIE DU CHIE, WI",wsor,,CRAWF,116.1884,,"""11"""
190,,1441317,,"ELMENDORF, TX",,1321.1,Out,200.0,,,"PRAIRIE DU CHIE, WI",wsor,,CRAWF,116.21385,,"""11"""
191,,1441317,,"LOVING, NM",,1303.8,Out,1700.0,,,"PRAIRIE DU CHIE, WI",wsor,,CRAWF,116.193847059,,"""11"""
192,,1441317,,"OKLAHOMA CITY, OK",,820.6,Out,80.0,,,"PRAIRIE DU CHIE, WI",wsor,,CRAWF,115.848125,,"""11"""
193,,1441317,,"PRONGHORN, WY",,1117.2,Out,1100.0,,,"PRAIRIE DU CHIE, WI",wsor,,CRAWF,116.171081818,,"""11"""
194,,1441317,,"REFUGIO, TX",,1468.2,Out,599.0,,,"PRAIRIE DU CHIE, WI",wsor,,CRAWF,113.174507513,,"""11"""
195,,1441317,,"SHATTUCK, OK",,866.0,Out,110.0,,,"PRAIRIE DU CHIE, WI",wsor,,CRAWF,116.192909091,,"""11"""
196,,1441317,,"STANLEY, ND",,731.7,Out,2181.0,,,"PRAIRIE DU CHIE, WI",wsor,,CRAWF,116.141580394,,"""11"""
197,,1441317,,"BISHOP, WY",,1173.0,Out,100.0,,,"PRAIRIE DU CHIE, WI",wsor,,CRAWF,115.60923,,"""11"""
198,,1441317,,"LEVELLAND, TX",,1155.7,Out,112.0,,,"PRAIRIE DU CHIE, WI",wsor,,CRAWF,107.511785714,,"""11"""
199,,1441317,,"SPEER, WY",,1155.1,Out,800.0,,,"PRAIRIE DU CHIE, WI",wsor,,CRAWF,116.1896625,,"""11"""
200,,1441317,,"DOUGLAS, ND",,808.9,Out,5.0,,,"REEDSBURG, WI",wsor,,MADSN,103.5,,"""11"""
201,,1441317,,"CASPER, WY",,1355.6,Out,4.0,,,"UTLEY, WI",wsor,,CHGO,115.955,,"""11"""
202,,1441317,,"LUBBOCK, TX",,1320.3,Out,148.0,,,"UTLEY, WI",wsor,,CHGO,115.821666667,,"""11"""
203,,1441317,,"LEMONT FURNACE, PA",,756.1,Out,41.0,,,"UTLEY, WI",wsor,,CHGO,113.287317073,,"""11"""
204,,1441317,,"WARRENTON, OH",,662.1,Out,20.0,,,"UTLEY, WI",wsor,,CHGO,115.743,,"""11"""
205,,1441317,,"OMAL, OH",,731.7,Out,10.0,,,"UTLEY, WI",wsor,,CHGO,111.306,,"""11"""
206,,1441317,,"STEUBENVILLE, OH",,677.1,Out,24.0,,,"UTLEY, WI",wsor,,CHGO,115.914166667,,"""11"""
207,,1441317,,"GEORGE WEST, TX",,1551.3,Out,40.0,,,"UTLEY, WI",wsor,,GRANV,116.044,,"""11"""
